subj_idx,conf,response,rt,da
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.78,nogo
0.0,med,0.0,0.73,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,1.41,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,1.33,nogo
0.0,med,0.0,0.77,nogo
0.0,med,1.0,1.43,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,1.14,nogo
0.0,med,1.0,0.91,nogo
0.0,med,0.0,0.95,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.62,nogo
0.0,med,1.0,0.79,nogo
0.0,med,0.0,1.41,nogo
0.0,med,1.0,1.21,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,1.24,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,1.11,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,1.0,nogo
0.0,med,0.0,0.99,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,1.03,nogo
0.0,med,1.0,1.04,nogo
0.0,med,1.0,0.72,nogo
0.0,med,0.0,1.05,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.65,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.8,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,1.17,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.99,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.88,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,1.14,nogo
0.0,med,1.0,0.71,nogo
0.0,med,0.0,0.98,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,1.42,nogo
0.0,med,0.0,0.85,nogo
0.0,med,1.0,1.46,nogo
0.0,med,1.0,0.69,nogo
0.0,med,0.0,0.84,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.76,nogo
0.0,med,0.0,0.82,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.88,nogo
0.0,med,0.0,1.15,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.99,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,1.21,nogo
0.0,med,0.0,0.78,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.71,nogo
0.0,med,0.0,1.22,nogo
0.0,med,1.0,0.73,nogo
0.0,med,0.0,1.07,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.98,nogo
0.0,med,0.0,1.1,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,1.39,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,0.65,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.76,nogo
0.0,med,0.0,0.68,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,1.26,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.2,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.91,nogo
0.0,med,0.0,0.89,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.11,nogo
0.0,med,0.0,0.86,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.32,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,1.05,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,1.25,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.72,nogo
0.0,med,0.0,1.16,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.65,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.26,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.92,nogo
0.0,med,0.0,1.06,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,1.19,nogo
0.0,med,1.0,1.31,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,1.1,nogo
0.0,med,1.0,1.12,nogo
0.0,med,1.0,1.15,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,1.16,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,1.01,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.79,nogo
0.0,med,0.0,0.88,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,1.31,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.1,nogo
0.0,med,1.0,0.85,nogo
0.0,med,0.0,0.73,nogo
0.0,med,1.0,1.3,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,1.38,nogo
0.0,med,0.0,0.9,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.82,nogo
0.0,med,0.0,1.02,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.74,nogo
0.0,med,0.0,0.9,nogo
0.0,med,1.0,1.28,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,1.2,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.16,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.01,nogo
0.0,med,1.0,0.66,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.9,nogo
0.0,med,0.0,0.8,nogo
0.0,med,0.0,1.29,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,1.26,nogo
0.0,med,1.0,1.23,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.98,nogo
0.0,med,0.0,0.96,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,1.05,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.85,nogo
0.0,med,0.0,1.05,nogo
0.0,med,0.0,0.73,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.15,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.11,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.87,nogo
0.0,med,0.0,0.69,nogo
0.0,med,1.0,0.88,nogo
0.0,med,0.0,1.06,nogo
0.0,med,1.0,1.12,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.3,nogo
0.0,med,0.0,0.87,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.64,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.78,nogo
0.0,med,1.0,0.75,nogo
0.0,med,0.0,0.94,nogo
0.0,med,1.0,0.99,nogo
0.0,med,0.0,1.01,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.84,nogo
0.0,med,0.0,0.8,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,1.03,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,1.2,nogo
0.0,med,1.0,1.03,nogo
0.0,med,1.0,1.07,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.28,nogo
0.0,med,1.0,0.71,nogo
0.0,med,0.0,0.75,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,0.78,nogo
0.0,med,0.0,0.81,nogo
0.0,med,1.0,0.65,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.94,nogo
0.0,med,0.0,1.17,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,1.67,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.71,nogo
0.0,med,0.0,0.86,nogo
0.0,med,1.0,1.62,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.72,nogo
0.0,med,0.0,0.75,nogo
0.0,med,1.0,0.72,nogo
0.0,med,0.0,0.94,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,1.07,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,1.01,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.09,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,1.45,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.36,nogo
0.0,med,0.0,0.79,nogo
0.0,med,0.0,0.91,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.7,nogo
0.0,med,0.0,0.84,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.21,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,1.24,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.9,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,1.09,nogo
0.0,med,1.0,1.64,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.19,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,1.24,nogo
0.0,med,0.0,1.94,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.88,nogo
0.0,med,0.0,1.02,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.04,nogo
0.0,med,1.0,1.25,nogo
0.0,med,0.0,0.98,nogo
0.0,med,1.0,0.72,nogo
0.0,med,0.0,1.44,nogo
0.0,med,1.0,1.43,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,1.23,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,1.01,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,1.12,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.24,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.93,nogo
0.0,med,0.0,1.55,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,1.45,nogo
0.0,med,1.0,1.23,nogo
0.0,med,1.0,1.11,nogo
0.0,med,0.0,1.45,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.7,nogo
0.0,med,0.0,0.82,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.71,nogo
0.0,med,0.0,0.75,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,1.09,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.94,nogo
0.0,med,0.0,0.88,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,1.36,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.79,nogo
0.0,med,0.0,1.4,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.67,nogo
0.0,med,0.0,0.86,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.87,nogo
0.0,med,0.0,1.13,nogo
0.0,med,1.0,1.48,nogo
0.0,med,1.0,1.14,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,1.04,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.76,nogo
0.0,med,0.0,0.81,nogo
0.0,med,1.0,1.03,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,1.12,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,1.46,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.07,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,1.39,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.86,nogo
0.0,med,0.0,0.74,nogo
0.0,med,1.0,0.74,nogo
0.0,med,0.0,0.68,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.76,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,1.21,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.68,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.25,nogo
0.0,med,1.0,0.85,nogo
0.0,med,0.0,0.76,nogo
0.0,med,1.0,1.33,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,1.48,nogo
0.0,med,1.0,0.75,nogo
0.0,med,0.0,0.99,nogo
0.0,med,1.0,1.13,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,1.3,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.02,nogo
0.0,med,1.0,1.16,nogo
0.0,med,1.0,0.74,nogo
0.0,med,0.0,0.88,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.32,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.65,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,1.1,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,1.03,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.75,nogo
0.0,med,0.0,1.31,nogo
0.0,med,1.0,0.94,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.97,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,1.22,nogo
0.0,med,0.0,0.88,nogo
0.0,med,1.0,0.99,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.85,nogo
0.0,med,1.0,1.07,nogo
0.0,med,1.0,0.85,nogo
0.0,med,0.0,0.84,nogo
0.0,med,1.0,0.63,nogo
0.0,med,1.0,0.86,nogo
0.0,med,1.0,1.25,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,0.78,nogo
0.0,med,0.0,0.72,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.81,nogo
0.0,med,0.0,0.92,nogo
0.0,med,1.0,0.73,nogo
0.0,med,0.0,0.78,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,1.09,nogo
0.0,med,1.0,1.27,nogo
0.0,med,0.0,0.8,nogo
0.0,med,1.0,0.92,nogo
0.0,med,1.0,1.05,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.69,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,1.2,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.75,nogo
0.0,med,0.0,0.85,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.66,nogo
0.0,med,1.0,1.43,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,1.37,nogo
0.0,med,1.0,0.84,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,1.45,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.77,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.79,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,1.0,nogo
0.0,med,1.0,1.42,nogo
0.0,med,1.0,0.98,nogo
0.0,med,1.0,1.06,nogo
0.0,med,1.0,1.2,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.76,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.72,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.67,nogo
0.0,med,1.0,0.91,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,0.78,nogo
0.0,med,1.0,0.69,nogo
0.0,med,0.0,0.78,nogo
0.0,med,1.0,0.89,nogo
0.0,med,1.0,0.82,nogo
0.0,med,1.0,0.93,nogo
0.0,med,1.0,0.74,nogo
0.0,med,1.0,0.99,nogo
0.0,med,0.0,1.14,nogo
0.0,med,0.0,0.96,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,0.99,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,0.87,nogo
0.0,med,1.0,0.75,nogo
0.0,med,1.0,0.81,nogo
0.0,med,1.0,1.15,nogo
0.0,med,1.0,0.7,nogo
0.0,med,1.0,0.73,nogo
0.0,med,1.0,1.11,nogo
0.0,med,1.0,0.96,nogo
0.0,med,1.0,0.88,nogo
0.0,med,1.0,0.71,nogo
0.0,med,1.0,0.95,nogo
0.0,med,1.0,0.83,nogo
0.0,med,1.0,0.8,nogo
0.0,med,1.0,1.1,nogo
